month,customer_id,product,compute_hours,gpu_hours,storage_tb_avg,egress_tb,active_projects,active_users
2025-02-01,CUST-0015,gpu_a100,0.00,351.51,0.00,0.00,1,27
2025-02-01,CUST-0015,object_storage,0.00,0.00,59.47,0.00,1,8
2025-02-01,CUST-0015,network_egress,0.00,0.00,0.00,20.06,2,20
2025-03-01,CUST-0015,compute_standard,3808.08,0.00,0.00,0.00,3,22
2025-03-01,CUST-0015,gpu_a100,0.00,363.13,0.00,0.00,1,7
2025-03-01,CUST-0015,object_storage,0.00,0.00,50.17,0.00,3,10
2025-03-01,CUST-0015,network_egress,0.00,0.00,0.00,27.81,1,30
2025-04-01,CUST-0015,compute_standard,4585.74,0.00,0.00,0.00,1,27
2025-04-01,CUST-0015,gpu_a100,0.00,332.93,0.00,0.00,1,8
2025-04-01,CUST-0015,object_storage,0.00,0.00,57.61,0.00,7,18
2025-04-01,CUST-0015,network_egress,0.00,0.00,0.00,22.65,6,10
2025-05-01,CUST-0015,compute_standard,4548.45,0.00,0.00,0.00,1,23
2025-05-01,CUST-0015,gpu_a100,0.00,235.18,0.00,0.00,4,13
2025-05-01,CUST-0015,object_storage,0.00,0.00,59.49,0.00,2,39
2025-05-01,CUST-0015,network_egress,0.00,0.00,0.00,25.21,2,14
2025-06-01,CUST-0015,compute_standard,5047.15,0.00,0.00,0.00,2,18
2025-06-01,CUST-0015,gpu_a100,0.00,276.69,0.00,0.00,1,17
2025-06-01,CUST-0015,object_storage,0.00,0.00,52.15,0.00,3,5
2025-06-01,CUST-0015,network_egress,0.00,0.00,0.00,23.13,4,22
2025-07-01,CUST-0015,compute_standard,4687.33,0.00,0.00,0.00,4,22
2025-07-01,CUST-0015,gpu_a100,0.00,222.57,0.00,0.00,5,18
2025-07-01,CUST-0015,object_storage,0.00,0.00,51.91,0.00,4,20
2025-07-01,CUST-0015,network_egress,0.00,0.00,0.00,20.38,3,18
2025-08-01,CUST-0015,compute_standard,5759.68,0.00,0.00,0.00,1,16
2025-08-01,CUST-0015,gpu_a100,0.00,268.37,0.00,0.00,2,17
2025-08-01,CUST-0015,object_storage,0.00,0.00,59.14,0.00,4,8
2025-08-01,CUST-0015,network_egress,0.00,0.00,0.00,22.76,5,36
2025-09-01,CUST-0015,compute_standard,5738.12,0.00,0.00,0.00,4,27
2025-09-01,CUST-0015,gpu_a100,0.00,221.35,0.00,0.00,3,19
2025-09-01,CUST-0015,object_storage,0.00,0.00,60.59,0.00,2,19
2025-09-01,CUST-0015,network_egress,0.00,0.00,0.00,25.31,3,16
2025-10-01,CUST-0015,compute_standard,4892.20,0.00,0.00,0.00,1,6
2025-10-01,CUST-0015,gpu_accelerated,0.00,280.16,0.00,0.00,1,16
2025-10-01,CUST-0015,object_storage,0.00,0.00,61.68,0.00,3,21
2025-10-01,CUST-0015,network_egress,0.00,0.00,0.00,30.64,1,15
2025-11-01,CUST-0015,compute_standard,5470.13,0.00,0.00,0.00,3,19
2025-11-01,CUST-0015,gpu_accelerated,0.00,295.96,0.00,0.00,4,18
2025-11-01,CUST-0015,object_storage,0.00,0.00,61.27,0.00,3,20
2025-11-01,CUST-0015,network_egress,0.00,0.00,0.00,31.86,7,25
2025-12-01,CUST-0015,compute_standard,5767.86,0.00,0.00,0.00,1,18
2025-12-01,CUST-0015,gpu_accelerated,0.00,356.56,0.00,0.00,4,13
2025-12-01,CUST-0015,object_storage,0.00,0.00,57.05,0.00,2,12
2025-12-01,CUST-0015,network_egress,0.00,0.00,0.00,22.96,1,15
2026-01-01,CUST-0015,compute_standard,4579.68,0.00,0.00,0.00,1,17
2026-01-01,CUST-0015,gpu_accelerated,0.00,353.28,0.00,0.00,2,25
2026-01-01,CUST-0015,object_storage,0.00,0.00,63.62,0.00,5,7
2026-01-01,CUST-0015,network_egress,0.00,0.00,0.00,24.20,1,9
2026-02-01,CUST-0015,compute_standard,4305.62,0.00,0.00,0.00,1,25
2026-02-01,CUST-0015,gpu_accelerated,0.00,428.77,0.00,0.00,7,20
2026-02-01,CUST-0015,object_storage,0.00,0.00,64.38,0.00,1,19
2026-02-01,CUST-0015,network_egress,0.00,0.00,0.00,26.17,4,18
2026-03-01,CUST-0015,compute_standard,6347.92,0.00,0.00,0.00,4,23
2026-03-01,CUST-0015,gpu_accelerated,0.00,232.04,0.00,0.00,2,11
2026-03-01,CUST-0015,object_storage,0.00,0.00,62.54,0.00,1,14
2026-03-01,CUST-0015,network_egress,0.00,0.00,0.00,30.20,1,22
2026-04-01,CUST-0015,compute_standard,5123.71,0.00,0.00,0.00,4,6
2026-04-01,CUST-0015,gpu_accelerated,0.00,291.82,0.00,0.00,2,13
2026-04-01,CUST-0015,object_storage,0.00,0.00,61.32,0.00,5,22
2026-04-01,CUST-0015,network_egress,0.00,0.00,0.00,28.05,1,27
2026-05-01,CUST-0015,compute_standard,5545.98,0.00,0.00,0.00,3,24
2026-05-01,CUST-0015,gpu_accelerated,0.00,382.63,0.00,0.00,3,22
2026-05-01,CUST-0015,object_storage,0.00,0.00,65.12,0.00,1,12
2026-05-01,CUST-0015,network_egress,0.00,0.00,0.00,25.83,1,26
2024-04-01,CUST-0016,compute_standard,7977.92,0.00,0.00,0.00,8,49
2024-04-01,CUST-0016,gpu_a100,0.00,140.75,0.00,0.00,6,39
2024-04-01,CUST-0016,object_storage,0.00,0.00,145.25,0.00,6,30
2024-04-01,CUST-0016,network_egress,0.00,0.00,0.00,79.75,8,38
2024-05-01,CUST-0016,compute_standard,10058.90,0.00,0.00,0.00,3,36
2024-05-01,CUST-0016,gpu_a100,0.00,131.63,0.00,0.00,4,33
2024-05-01,CUST-0016,object_storage,0.00,0.00,119.42,0.00,5,50
2024-05-01,CUST-0016,network_egress,0.00,0.00,0.00,69.39,8,35
2024-06-01,CUST-0016,compute_standard,7978.95,0.00,0.00,0.00,8,52
2024-06-01,CUST-0016,gpu_a100,0.00,177.42,0.00,0.00,3,53
2024-06-01,CUST-0016,object_storage,0.00,0.00,127.06,0.00,6,41
2024-06-01,CUST-0016,network_egress,0.00,0.00,0.00,79.39,6,25
2024-07-01,CUST-0016,compute_standard,7766.12,0.00,0.00,0.00,4,32
2024-07-01,CUST-0016,gpu_a100,0.00,225.49,0.00,0.00,5,36
2024-07-01,CUST-0016,object_storage,0.00,0.00,124.02,0.00,6,49
2024-07-01,CUST-0016,network_egress,0.00,0.00,0.00,65.03,6,43
2024-08-01,CUST-0016,compute_standard,6349.30,0.00,0.00,0.00,8,35
2024-08-01,CUST-0016,gpu_a100,0.00,192.48,0.00,0.00,8,49
2024-08-01,CUST-0016,object_storage,0.00,0.00,128.31,0.00,7,43
2024-08-01,CUST-0016,network_egress,0.00,0.00,0.00,63.03,6,33
2024-09-01,CUST-0016,compute_standard,7325.00,0.00,0.00,0.00,7,31
2024-09-01,CUST-0016,gpu_a100,0.00,225.78,0.00,0.00,8,46
2024-09-01,CUST-0016,object_storage,0.00,0.00,131.27,0.00,7,55
2024-09-01,CUST-0016,network_egress,0.00,0.00,0.00,49.09,6,40
2024-10-01,CUST-0016,compute_standard,7600.24,0.00,0.00,0.00,5,45
2024-10-01,CUST-0016,gpu_a100,0.00,161.29,0.00,0.00,5,46
2024-10-01,CUST-0016,object_storage,0.00,0.00,112.15,0.00,7,50
2024-10-01,CUST-0016,network_egress,0.00,0.00,0.00,58.26,6,38
2024-11-01,CUST-0016,compute_standard,6679.96,0.00,0.00,0.00,8,48
2024-11-01,CUST-0016,gpu_a100,0.00,126.77,0.00,0.00,7,45
2024-11-01,CUST-0016,object_storage,0.00,0.00,109.92,0.00,6,55
2024-11-01,CUST-0016,network_egress,0.00,0.00,0.00,51.52,8,42
2024-12-01,CUST-0016,compute_standard,7694.37,0.00,0.00,0.00,3,35
2024-12-01,CUST-0016,gpu_a100,0.00,192.36,0.00,0.00,7,51
2024-12-01,CUST-0016,object_storage,0.00,0.00,113.18,0.00,5,48
2024-12-01,CUST-0016,network_egress,0.00,0.00,0.00,62.18,6,34
2025-01-01,CUST-0016,compute_standard,6320.19,0.00,0.00,0.00,9,47
2025-01-01,CUST-0016,gpu_a100,0.00,105.31,0.00,0.00,9,45
2025-01-01,CUST-0016,object_storage,0.00,0.00,118.54,0.00,8,43
2025-01-01,CUST-0016,network_egress,0.00,0.00,0.00,51.05,5,37
2025-02-01,CUST-0016,compute_standard,6139.78,0.00,0.00,0.00,5,33
2025-02-01,CUST-0016,gpu_a100,0.00,154.22,0.00,0.00,6,30
2025-02-01,CUST-0016,object_storage,0.00,0.00,96.57,0.00,7,57
2025-02-01,CUST-0016,network_egress,0.00,0.00,0.00,51.35,6,53
2025-03-01,CUST-0016,compute_standard,6149.57,0.00,0.00,0.00,7,23
2025-03-01,CUST-0016,gpu_a100,0.00,134.50,0.00,0.00,5,26
2025-03-01,CUST-0016,object_storage,0.00,0.00,94.32,0.00,8,37
2025-03-01,CUST-0016,network_egress,0.00,0.00,0.00,55.76,10,52
2025-04-01,CUST-0016,compute_standard,4361.93,0.00,0.00,0.00,5,42
2025-04-01,CUST-0016,gpu_a100,0.00,101.74,0.00,0.00,6,50
2025-04-01,CUST-0016,object_storage,0.00,0.00,95.93,0.00,5,34
2025-04-01,CUST-0016,network_egress,0.00,0.00,0.00,48.88,5,47
2025-05-01,CUST-0016,compute_standard,5839.10,0.00,0.00,0.00,4,41
2025-05-01,CUST-0016,gpu_a100,0.00,112.23,0.00,0.00,7,38
2025-05-01,CUST-0016,object_storage,0.00,0.00,100.77,0.00,7,37
2025-05-01,CUST-0016,network_egress,0.00,0.00,0.00,50.23,6,45
2025-06-01,CUST-0016,compute_standard,4686.46,0.00,0.00,0.00,5,51
2025-06-01,CUST-0016,gpu_a100,0.00,153.25,0.00,0.00,7,42
2025-06-01,CUST-0016,object_storage,0.00,0.00,97.08,0.00,8,53
2025-06-01,CUST-0016,network_egress,0.00,0.00,0.00,43.59,5,47
2025-07-01,CUST-0016,compute_standard,4972.41,0.00,0.00,0.00,3,27
2025-07-01,CUST-0016,gpu_a100,0.00,123.23,0.00,0.00,10,28
2025-07-01,CUST-0016,object_storage,0.00,0.00,91.80,0.00,9,45
2025-07-01,CUST-0016,network_egress,0.00,0.00,0.00,47.96,7,45
2025-08-01,CUST-0016,compute_standard,3814.31,0.00,0.00,0.00,8,35
2025-08-01,CUST-0016,gpu_a100,0.00,92.17,0.00,0.00,9,38
2025-08-01,CUST-0016,object_storage,0.00,0.00,95.39,0.00,9,60
2025-08-01,CUST-0016,network_egress,0.00,0.00,0.00,38.76,8,46
2025-09-01,CUST-0016,compute_standard,4147.68,0.00,0.00,0.00,5,44
2025-09-01,CUST-0016,gpu_a100,0.00,117.28,0.00,0.00,3,42
2025-09-01,CUST-0016,object_storage,0.00,0.00,92.77,0.00,5,46
2025-09-01,CUST-0016,network_egress,0.00,0.00,0.00,40.85,8,49
2025-10-01,CUST-0016,compute_standard,4317.58,0.00,0.00,0.00,8,42
2025-10-01,CUST-0016,gpu_accelerated,0.00,72.04,0.00,0.00,5,49
2025-10-01,CUST-0016,object_storage,0.00,0.00,89.95,0.00,9,38
2025-10-01,CUST-0016,network_egress,0.00,0.00,0.00,32.06,6,36
2026-01-01,CUST-0016,compute_standard,3178.47,0.00,0.00,0.00,6,51
2026-01-01,CUST-0016,gpu_accelerated,0.00,90.25,0.00,0.00,7,55
2026-01-01,CUST-0016,object_storage,0.00,0.00,77.10,0.00,6,36
2026-01-01,CUST-0016,network_egress,0.00,0.00,0.00,29.41,7,41
2026-05-01,CUST-0016,compute_standard,3088.89,0.00,0.00,0.00,5,38
2026-05-01,CUST-0016,gpu_accelerated,0.00,86.25,0.00,0.00,6,45
2026-05-01,CUST-0016,object_storage,0.00,0.00,75.66,0.00,4,34
2026-05-01,CUST-0016,network_egress,0.00,0.00,0.00,21.88,11,30
2025-01-01,CUST-0017,compute_standard,8846.80,0.00,0.00,0.00,8,61
2025-01-01,CUST-0017,gpu_a100,0.00,615.83,0.00,0.00,8,56
2025-01-01,CUST-0017,object_storage,0.00,0.00,94.96,0.00,6,41
2025-01-01,CUST-0017,network_egress,0.00,0.00,0.00,150.34,9,50
2025-02-01,CUST-0017,compute_standard,8908.07,0.00,0.00,0.00,5,38
2025-02-01,CUST-0017,gpu_a100,0.00,594.40,0.00,0.00,9,51
2025-02-01,CUST-0017,object_storage,0.00,0.00,97.21,0.00,9,47
2025-02-01,CUST-0017,network_egress,0.00,0.00,0.00,109.15,8,50
2025-03-01,CUST-0017,compute_standard,9229.09,0.00,0.00,0.00,7,47
2025-03-01,CUST-0017,gpu_a100,0.00,1007.73,0.00,0.00,5,37
2025-03-01,CUST-0017,object_storage,0.00,0.00,92.74,0.00,8,8
2025-03-01,CUST-0017,network_egress,0.00,0.00,0.00,164.96,7,41
2025-04-01,CUST-0017,compute_standard,7357.57,0.00,0.00,0.00,7,38
2025-04-01,CUST-0017,gpu_a100,0.00,797.74,0.00,0.00,4,44
2025-04-01,CUST-0017,object_storage,0.00,0.00,96.24,0.00,7,35
2025-04-01,CUST-0017,network_egress,0.00,0.00,0.00,163.89,6,40
2025-05-01,CUST-0017,compute_standard,11006.84,0.00,0.00,0.00,6,39
2025-05-01,CUST-0017,gpu_a100,0.00,1019.38,0.00,0.00,5,30
2025-05-01,CUST-0017,object_storage,0.00,0.00,101.75,0.00,11,39
2025-05-01,CUST-0017,network_egress,0.00,0.00,0.00,186.57,7,48
2025-06-01,CUST-0017,compute_standard,9845.66,0.00,0.00,0.00,5,51
2025-06-01,CUST-0017,gpu_a100,0.00,904.48,0.00,0.00,4,46
2025-06-01,CUST-0017,object_storage,0.00,0.00,115.23,0.00,7,36
2025-06-01,CUST-0017,network_egress,0.00,0.00,0.00,156.53,7,53
2025-07-01,CUST-0017,compute_standard,11328.43,0.00,0.00,0.00,4,41
2025-07-01,CUST-0017,gpu_a100,0.00,864.25,0.00,0.00,6,35
2025-07-01,CUST-0017,object_storage,0.00,0.00,112.52,0.00,6,43
2025-07-01,CUST-0017,network_egress,0.00,0.00,0.00,190.86,8,46
2025-08-01,CUST-0017,compute_standard,11619.80,0.00,0.00,0.00,5,47
2025-08-01,CUST-0017,gpu_a100,0.00,1241.39,0.00,0.00,8,42
2025-08-01,CUST-0017,object_storage,0.00,0.00,123.17,0.00,4,25
2025-08-01,CUST-0017,network_egress,0.00,0.00,0.00,137.78,7,44
2025-09-01,CUST-0017,compute_standard,10293.45,0.00,0.00,0.00,4,33
2025-09-01,CUST-0017,gpu_a100,0.00,1071.12,0.00,0.00,11,36
2025-09-01,CUST-0017,object_storage,0.00,0.00,108.09,0.00,7,42
2025-09-01,CUST-0017,network_egress,0.00,0.00,0.00,221.32,8,45
2025-10-01,CUST-0017,compute_standard,13656.03,0.00,0.00,0.00,8,21
2025-10-01,CUST-0017,gpu_accelerated,0.00,1020.69,0.00,0.00,5,34
2025-10-01,CUST-0017,object_storage,0.00,0.00,119.26,0.00,5,29
2025-10-01,CUST-0017,network_egress,0.00,0.00,0.00,181.43,7,32
2025-11-01,CUST-0017,compute_standard,14576.18,0.00,0.00,0.00,6,32
2025-11-01,CUST-0017,gpu_accelerated,0.00,846.11,0.00,0.00,7,40
2025-11-01,CUST-0017,object_storage,0.00,0.00,119.56,0.00,9,40
2025-11-01,CUST-0017,network_egress,0.00,0.00,0.00,231.77,8,50
2025-12-01,CUST-0017,compute_standard,12494.32,0.00,0.00,0.00,7,28
2025-12-01,CUST-0017,gpu_accelerated,0.00,775.50,0.00,0.00,7,31
2025-12-01,CUST-0017,object_storage,0.00,0.00,128.37,0.00,8,51
2025-12-01,CUST-0017,network_egress,0.00,0.00,0.00,238.38,10,44
2026-01-01,CUST-0017,compute_standard,12562.11,0.00,0.00,0.00,6,29
2026-01-01,CUST-0017,gpu_accelerated,0.00,1237.19,0.00,0.00,6,47
2026-01-01,CUST-0017,object_storage,0.00,0.00,136.29,0.00,10,35
2026-01-01,CUST-0017,network_egress,0.00,0.00,0.00,174.75,4,19
2026-02-01,CUST-0017,compute_standard,12566.66,0.00,0.00,0.00,8,38
2026-02-01,CUST-0017,gpu_accelerated,0.00,970.76,0.00,0.00,6,50
2026-02-01,CUST-0017,object_storage,0.00,0.00,139.66,0.00,8,34
2026-02-01,CUST-0017,network_egress,0.00,0.00,0.00,199.50,6,37
2026-03-01,CUST-0017,compute_standard,13059.43,0.00,0.00,0.00,4,28
2026-03-01,CUST-0017,gpu_accelerated,0.00,858.16,0.00,0.00,6,52
2026-03-01,CUST-0017,object_storage,0.00,0.00,143.05,0.00,6,48
2026-03-01,CUST-0017,network_egress,0.00,0.00,0.00,210.45,10,34
2026-04-01,CUST-0017,compute_standard,17202.45,0.00,0.00,0.00,5,52
2026-04-01,CUST-0017,gpu_accelerated,0.00,1807.12,0.00,0.00,6,25
2026-04-01,CUST-0017,object_storage,0.00,0.00,136.92,0.00,8,28
2026-04-01,CUST-0017,network_egress,0.00,0.00,0.00,243.78,7,44
2026-05-01,CUST-0017,compute_standard,16247.82,0.00,0.00,0.00,5,56
2026-05-01,CUST-0017,gpu_accelerated,0.00,1765.21,0.00,0.00,9,30
2026-05-01,CUST-0017,object_storage,0.00,0.00,130.64,0.00,7,55
2026-05-01,CUST-0017,network_egress,0.00,0.00,0.00,222.88,5,45
2024-01-01,CUST-0018,compute_standard,13722.32,0.00,0.00,0.00,42,240
2024-01-01,CUST-0018,gpu_a100,0.00,2150.57,0.00,0.00,36,242
2024-01-01,CUST-0018,object_storage,0.00,0.00,121.76,0.00,38,243
2024-01-01,CUST-0018,network_egress,0.00,0.00,0.00,349.36,36,229
2024-02-01,CUST-0018,compute_standard,15367.26,0.00,0.00,0.00,39,230
2024-02-01,CUST-0018,gpu_a100,0.00,1677.82,0.00,0.00,37,244
2024-02-01,CUST-0018,object_storage,0.00,0.00,123.18,0.00,38,227
2024-02-01,CUST-0018,network_egress,0.00,0.00,0.00,335.62,37,239
2024-03-01,CUST-0018,compute_standard,18347.72,0.00,0.00,0.00,38,221
2024-03-01,CUST-0018,gpu_a100,0.00,2068.27,0.00,0.00,37,226
2024-03-01,CUST-0018,object_storage,0.00,0.00,127.22,0.00,36,238
2024-03-01,CUST-0018,network_egress,0.00,0.00,0.00,286.66,38,234
2024-04-01,CUST-0018,compute_standard,19192.84,0.00,0.00,0.00,38,239
2024-04-01,CUST-0018,gpu_a100,0.00,2162.39,0.00,0.00,42,242
2024-04-01,CUST-0018,object_storage,0.00,0.00,119.30,0.00,39,236
2024-04-01,CUST-0018,network_egress,0.00,0.00,0.00,399.36,39,226
2024-05-01,CUST-0018,compute_standard,14429.27,0.00,0.00,0.00,41,234
2024-05-01,CUST-0018,gpu_a100,0.00,2864.69,0.00,0.00,38,222
2024-05-01,CUST-0018,object_storage,0.00,0.00,132.64,0.00,38,226
2024-05-01,CUST-0018,network_egress,0.00,0.00,0.00,364.75,35,227
2024-06-01,CUST-0018,compute_standard,20501.19,0.00,0.00,0.00,40,245
2024-06-01,CUST-0018,gpu_a100,0.00,2054.17,0.00,0.00,40,228
2024-06-01,CUST-0018,object_storage,0.00,0.00,140.10,0.00,40,247
2024-06-01,CUST-0018,network_egress,0.00,0.00,0.00,410.29,36,233
2024-07-01,CUST-0018,compute_standard,16225.99,0.00,0.00,0.00,36,243
2024-07-01,CUST-0018,gpu_a100,0.00,2618.55,0.00,0.00,42,244
2024-07-01,CUST-0018,object_storage,0.00,0.00,137.87,0.00,41,223
2024-07-01,CUST-0018,network_egress,0.00,0.00,0.00,377.56,37,245
2024-08-01,CUST-0018,compute_standard,23291.61,0.00,0.00,0.00,40,227
2024-08-01,CUST-0018,gpu_a100,0.00,1856.12,0.00,0.00,39,218
2024-08-01,CUST-0018,object_storage,0.00,0.00,138.28,0.00,43,245
2024-08-01,CUST-0018,network_egress,0.00,0.00,0.00,503.59,38,239
2024-09-01,CUST-0018,compute_standard,20046.05,0.00,0.00,0.00,37,222
2024-09-01,CUST-0018,gpu_a100,0.00,2097.29,0.00,0.00,40,233
2024-09-01,CUST-0018,object_storage,0.00,0.00,161.81,0.00,40,249
2024-09-01,CUST-0018,network_egress,0.00,0.00,0.00,365.35,41,232
2024-10-01,CUST-0018,compute_standard,18793.51,0.00,0.00,0.00,37,219
2024-10-01,CUST-0018,gpu_a100,0.00,2070.04,0.00,0.00,36,238
2024-10-01,CUST-0018,object_storage,0.00,0.00,140.65,0.00,40,235
2024-10-01,CUST-0018,network_egress,0.00,0.00,0.00,453.57,37,250
2024-11-01,CUST-0018,compute_standard,29421.67,0.00,0.00,0.00,39,234
2024-11-01,CUST-0018,gpu_a100,0.00,2456.95,0.00,0.00,36,227
2024-11-01,CUST-0018,object_storage,0.00,0.00,158.94,0.00,35,234
2024-11-01,CUST-0018,network_egress,0.00,0.00,0.00,507.74,38,233
2024-12-01,CUST-0018,compute_standard,28392.58,0.00,0.00,0.00,35,232
2024-12-01,CUST-0018,gpu_a100,0.00,4216.08,0.00,0.00,36,229
2024-12-01,CUST-0018,object_storage,0.00,0.00,163.02,0.00,37,232
2024-12-01,CUST-0018,network_egress,0.00,0.00,0.00,443.36,36,223
2025-01-01,CUST-0018,compute_standard,27429.73,0.00,0.00,0.00,38,236
2025-01-01,CUST-0018,gpu_a100,0.00,2426.49,0.00,0.00,40,245
2025-01-01,CUST-0018,object_storage,0.00,0.00,175.73,0.00,41,226
2025-01-01,CUST-0018,network_egress,0.00,0.00,0.00,476.17,40,223
2025-02-01,CUST-0018,compute_standard,21763.31,0.00,0.00,0.00,38,238
2025-02-01,CUST-0018,gpu_a100,0.00,2944.84,0.00,0.00,38,229
2025-02-01,CUST-0018,object_storage,0.00,0.00,168.96,0.00,38,237
2025-02-01,CUST-0018,network_egress,0.00,0.00,0.00,609.49,40,226
2025-03-01,CUST-0018,compute_standard,28763.85,0.00,0.00,0.00,37,224
2025-03-01,CUST-0018,gpu_a100,0.00,3896.04,0.00,0.00,37,225
2025-03-01,CUST-0018,object_storage,0.00,0.00,167.41,0.00,38,237
2025-03-01,CUST-0018,network_egress,0.00,0.00,0.00,568.78,40,244
2025-04-01,CUST-0018,compute_standard,31404.43,0.00,0.00,0.00,36,228
2025-04-01,CUST-0018,gpu_a100,0.00,3074.35,0.00,0.00,38,234
2025-04-01,CUST-0018,object_storage,0.00,0.00,174.14,0.00,39,248
2025-04-01,CUST-0018,network_egress,0.00,0.00,0.00,759.98,38,244
2025-05-01,CUST-0018,compute_standard,28677.84,0.00,0.00,0.00,38,229
2025-05-01,CUST-0018,gpu_a100,0.00,3484.57,0.00,0.00,41,236
2025-05-01,CUST-0018,object_storage,0.00,0.00,172.99,0.00,35,223
2025-05-01,CUST-0018,network_egress,0.00,0.00,0.00,788.35,40,229
2025-06-01,CUST-0018,compute_standard,34536.33,0.00,0.00,0.00,39,224
2025-06-01,CUST-0018,gpu_a100,0.00,3023.28,0.00,0.00,37,246
2025-06-01,CUST-0018,object_storage,0.00,0.00,176.39,0.00,38,234
2025-06-01,CUST-0018,network_egress,0.00,0.00,0.00,607.20,36,248
2025-07-01,CUST-0018,compute_standard,40766.61,0.00,0.00,0.00,38,237
2025-07-01,CUST-0018,gpu_a100,0.00,3100.76,0.00,0.00,35,239
2025-07-01,CUST-0018,object_storage,0.00,0.00,197.96,0.00,35,223
2025-07-01,CUST-0018,network_egress,0.00,0.00,0.00,839.59,39,234
2025-08-01,CUST-0018,compute_standard,41460.34,0.00,0.00,0.00,41,219
2025-08-01,CUST-0018,gpu_a100,0.00,3703.15,0.00,0.00,37,256
2025-08-01,CUST-0018,object_storage,0.00,0.00,218.34,0.00,40,231
2025-08-01,CUST-0018,network_egress,0.00,0.00,0.00,739.19,39,224
2025-09-01,CUST-0018,compute_standard,37519.34,0.00,0.00,0.00,41,237
2025-09-01,CUST-0018,gpu_a100,0.00,6497.17,0.00,0.00,35,230
2025-09-01,CUST-0018,object_storage,0.00,0.00,211.05,0.00,38,246
2025-09-01,CUST-0018,network_egress,0.00,0.00,0.00,967.33,36,227
2025-10-01,CUST-0018,compute_standard,37140.36,0.00,0.00,0.00,37,233
2025-10-01,CUST-0018,gpu_accelerated,0.00,3288.78,0.00,0.00,39,206
2025-10-01,CUST-0018,object_storage,0.00,0.00,203.67,0.00,39,237
2025-10-01,CUST-0018,network_egress,0.00,0.00,0.00,732.76,40,232
2025-11-01,CUST-0018,compute_standard,84285.08,0.00,0.00,0.00,41,238
2025-11-01,CUST-0018,gpu_accelerated,0.00,21204.71,0.00,0.00,36,220
2025-11-01,CUST-0018,object_storage,0.00,0.00,238.70,0.00,37,231
2025-11-01,CUST-0018,network_egress,0.00,0.00,0.00,1068.63,39,237
2025-12-01,CUST-0018,compute_standard,75250.56,0.00,0.00,0.00,38,231
2025-12-01,CUST-0018,gpu_accelerated,0.00,22425.32,0.00,0.00,37,238
2025-12-01,CUST-0018,object_storage,0.00,0.00,216.78,0.00,37,233
2025-12-01,CUST-0018,network_egress,0.00,0.00,0.00,902.56,39,230
2026-01-01,CUST-0018,compute_standard,70570.04,0.00,0.00,0.00,40,230
2026-01-01,CUST-0018,gpu_accelerated,0.00,26171.40,0.00,0.00,36,230
2026-01-01,CUST-0018,object_storage,0.00,0.00,240.45,0.00,39,231
2026-01-01,CUST-0018,network_egress,0.00,0.00,0.00,810.47,37,229
2026-02-01,CUST-0018,compute_standard,73729.72,0.00,0.00,0.00,40,237
2026-02-01,CUST-0018,gpu_accelerated,0.00,27883.47,0.00,0.00,39,228
2026-02-01,CUST-0018,object_storage,0.00,0.00,257.52,0.00,38,232
2026-02-01,CUST-0018,network_egress,0.00,0.00,0.00,898.01,40,243
2026-03-01,CUST-0018,compute_standard,97872.79,0.00,0.00,0.00,36,244
2026-03-01,CUST-0018,gpu_accelerated,0.00,16739.89,0.00,0.00,34,234
2026-03-01,CUST-0018,object_storage,0.00,0.00,223.35,0.00,38,213
2026-03-01,CUST-0018,network_egress,0.00,0.00,0.00,1011.22,40,232
2026-04-01,CUST-0018,compute_standard,71687.02,0.00,0.00,0.00,39,246
2026-04-01,CUST-0018,gpu_accelerated,0.00,17494.52,0.00,0.00,34,244
2026-04-01,CUST-0018,object_storage,0.00,0.00,252.39,0.00,38,225
2026-04-01,CUST-0018,network_egress,0.00,0.00,0.00,1299.48,39,239
2026-05-01,CUST-0018,compute_standard,104286.36,0.00,0.00,0.00,39,234
2026-05-01,CUST-0018,gpu_accelerated,0.00,20880.72,0.00,0.00,37,238
2026-05-01,CUST-0018,object_storage,0.00,0.00,266.70,0.00,36,243
2026-05-01,CUST-0018,network_egress,0.00,0.00,0.00,1025.81,35,234
2024-01-01,CUST-0019,compute_standard,3150.43,0.00,0.00,0.00,8,7
2024-01-01,CUST-0019,gpu_a100,0.00,145.54,0.00,0.00,1,16
2024-01-01,CUST-0019,object_storage,0.00,0.00,47.64,0.00,1,13
2024-01-01,CUST-0019,network_egress,0.00,0.00,0.00,32.29,1,17
2024-02-01,CUST-0019,compute_standard,2574.61,0.00,0.00,0.00,3,31
2024-02-01,CUST-0019,gpu_a100,0.00,223.56,0.00,0.00,3,24
2024-02-01,CUST-0019,object_storage,0.00,0.00,54.82,0.00,4,25
2024-02-01,CUST-0019,network_egress,0.00,0.00,0.00,36.54,2,28
2024-03-01,CUST-0019,compute_standard,3013.18,0.00,0.00,0.00,5,9
2024-03-01,CUST-0019,gpu_a100,0.00,133.82,0.00,0.00,3,15
2024-03-01,CUST-0019,object_storage,0.00,0.00,49.36,0.00,3,7
2024-03-01,CUST-0019,network_egress,0.00,0.00,0.00,34.67,3,11
2024-04-01,CUST-0019,compute_standard,3080.26,0.00,0.00,0.00,1,27
2024-04-01,CUST-0019,gpu_a100,0.00,201.05,0.00,0.00,1,20
2024-04-01,CUST-0019,object_storage,0.00,0.00,51.70,0.00,4,24
